日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2022-07-19,'600519,贵州茅台,1943.1,1951.65,1926.0,1945.0,1951.66,-8.56,-0.4386,0.1748,2195603,4250852886.0,2.44091794518e+12,2.44091794518e+12
2022-07-18,'600519,贵州茅台,1951.66,1959.0,1922.0,1952.36,1949.5,2.16,0.1108,0.1928,2422072,4701936868.0,2.45167099835e+12,2.45167099835e+12
2022-07-15,'600519,贵州茅台,1949.5,1999.68,1944.51,1945.11,1953.0,-3.5,-0.1792,0.266,3341623,6588730699.0,2.4489576111e+12,2.4489576111e+12
2022-07-14,'600519,贵州茅台,1953.0,1976.8,1941.0,1960.0,1958.89,-5.89,-0.3007,0.1634,2052724,4014985518.0,2.4533543034e+12,2.4533543034e+12
2022-07-13,'600519,贵州茅台,1958.89,1972.0,1940.67,1945.0,1948.41,10.48,0.5379,0.158,1985377,3893406034.0,2.46075330844e+12,2.46075330844e+12
2022-07-12,'600519,贵州茅台,1948.41,1972.8,1930.06,1965.0,1963.6,-15.19,-0.7736,0.1866,2344686,4562731381.0,2.4475883555e+12,2.4475883555e+12
2022-07-11,'600519,贵州茅台,1963.6,1994.77,1950.5,1990.2,1999.0,-35.4,-1.7709,0.1906,2394921,4709248310.0,2.46667000008e+12,2.46667000008e+12
2022-07-08,'600519,贵州茅台,1999.0,2014.89,1996.16,2005.0,1990.0,9.0,0.4523,0.1245,1564389,3134903462.0,2.5111394022e+12,2.5111394022e+12
2022-07-07,'600519,贵州茅台,1990.0,2009.35,1985.01,2005.0,2002.0,-12.0,-0.5994,0.1666,2093177,4179088240.0,2.499833622e+12,2.499833622e+12
2022-07-06,'600519,贵州茅台,2002.0,2039.0,1986.0,2032.0,2033.01,-31.01,-1.5253,0.2607,3275166,6566374982.0,2.5149079956e+12,2.5149079956e+12
2022-07-05,'600519,贵州茅台,2033.01,2054.45,2010.0,2025.28,2018.0,15.01,0.7438,0.2096,2632940,5345189852.0,2.55386268938e+12,2.55386268938e+12
2022-07-04,'600519,贵州茅台,2018.0,2024.29,2001.01,2020.01,2029.05,-11.05,-0.5446,0.1996,2507589,5042804258.0,2.5350071604e+12,2.5350071604e+12
2022-07-01,'600519,贵州茅台,2029.05,2067.77,2015.21,2055.0,2045.0,-15.95,-0.78,0.1719,2159645,4385555299.0,2.54888814609e+12,2.54888814609e+12
2022-06-30,'600519,XD贵州茅,2045.0,2077.0,1999.99,2000.0,2008.33,36.67,1.8259,0.3103,3898243,7984019438.0,2.568924501e+12,2.568924501e+12
2022-06-29,'600519,贵州茅台,2030.0,2042.0,2011.01,2028.0,2036.0,-6.0,-0.2947,0.2417,3036012,6142508408.0,2.550081534e+12,2.550081534e+12
2022-06-28,'600519,贵州茅台,2036.0,2041.0,2001.0,2019.74,2010.55,25.45,1.2658,0.201,2524571,5112298787.0,2.5576187208e+12,2.5576187208e+12
2022-06-27,'600519,贵州茅台,2010.55,2049.94,2000.3,2019.94,2009.01,1.54,0.0767,0.3193,4011517,8124448900.0,2.52564848679e+12,2.52564848679e+12
2022-06-24,'600519,贵州茅台,2009.01,2020.0,1965.0,1970.0,1957.1,51.91,2.6524,0.3155,3963465,7921199792.0,2.52371394218e+12,2.52371394218e+12
2022-06-23,'600519,贵州茅台,1957.1,1965.04,1940.0,1942.7,1936.0,21.1,1.0899,0.2137,2684352,5239860443.0,2.45850471438e+12,2.45850471438e+12
2022-06-22,'600519,贵州茅台,1936.0,1958.0,1932.0,1955.0,1945.74,-9.74,-0.5006,0.1564,1964665,3813775294.0,2.4319989408e+12,2.4319989408e+12
2022-06-21,'600519,贵州茅台,1945.74,1966.99,1928.0,1949.0,1942.02,3.72,0.1916,0.1888,2371702,4617805127.0,2.44423430737e+12,2.44423430737e+12
2022-06-20,'600519,贵州茅台,1942.02,1970.0,1930.0,1950.0,1951.0,-8.98,-0.4603,0.2784,3497478,6802792459.0,2.43956125156e+12,2.43956125156e+12
2022-06-17,'600519,贵州茅台,1951.0,1952.0,1878.09,1878.09,1877.0,74.0,3.9425,0.4023,5054161,9749530916.0,2.4508419078e+12,2.4508419078e+12
2022-06-16,'600519,贵州茅台,1877.0,1907.63,1875.33,1894.59,1875.1,1.9,0.1013,0.214,2688670,5087605391.0,2.3578832706e+12,2.3578832706e+12
2022-06-15,'600519,贵州茅台,1875.1,1905.0,1862.99,1870.0,1871.0,4.1,0.2191,0.268,3366362,6354869100.0,2.35549649478e+12,2.35549649478e+12
2022-06-14,'600519,贵州茅台,1871.0,1875.42,1832.0,1834.0,1856.0,15.0,0.8082,0.2342,2941623,5467949348.0,2.3503460838e+12,2.3503460838e+12
2022-06-13,'600519,贵州茅台,1856.0,1892.0,1848.08,1890.0,1900.6,-44.6,-2.3466,0.2926,3675518,6847248995.0,2.3315031168e+12,2.3315031168e+12
2022-06-10,'600519,贵州茅台,1900.6,1907.0,1835.0,1845.01,1853.0,47.6,2.5688,0.3769,4734462,8882462598.0,2.38752953868e+12,2.38752953868e+12
2022-06-09,'600519,贵州茅台,1853.0,1888.35,1849.0,1872.0,1865.6,-12.6,-0.6754,0.2096,2632902,4897066622.0,2.3277345234e+12,2.3277345234e+12
2022-06-08,'600519,贵州茅台,1865.6,1882.0,1825.0,1825.0,1817.9,47.7,2.6239,0.3531,4435381,8236953846.0,2.34356261568e+12,2.34356261568e+12
2022-06-07,'600519,贵州茅台,1817.9,1825.0,1770.31,1784.14,1788.0,29.9,1.6723,0.279,3504859,6356031009.0,2.28364198062e+12,2.28364198062e+12
2022-06-06,'600519,贵州茅台,1788.0,1795.0,1758.0,1790.0,1786.0,2.0,0.112,0.2925,3674126,6535329352.0,2.2460816664e+12,2.2460816664e+12
2022-06-02,'600519,贵州茅台,1786.0,1795.8,1780.0,1787.97,1788.25,-2.25,-0.1258,0.1347,1691473,3019718032.0,2.2435692708e+12,2.2435692708e+12
2022-06-01,'600519,贵州茅台,1788.25,1814.78,1779.0,1802.0,1804.03,-15.78,-0.8747,0.1732,2176001,3897858999.0,2.24639571585e+12,2.24639571585e+12
2022-05-31,'600519,贵州茅台,1804.03,1814.9,1766.98,1774.77,1778.41,25.62,1.4406,0.3244,4075082,7329201058.0,2.26621851713e+12,2.26621851713e+12
2022-05-30,'600519,贵州茅台,1778.41,1790.55,1766.0,1766.0,1755.16,23.25,1.3247,0.2744,3446569,6135631304.0,2.2340347295e+12,2.2340347295e+12
2022-05-27,'600519,贵州茅台,1755.16,1780.0,1753.01,1759.99,1742.8,12.36,0.7092,0.2,2511958,4436904896.0,2.20482813065e+12,2.20482813065e+12
2022-05-26,'600519,贵州茅台,1742.8,1761.0,1730.0,1761.0,1755.51,-12.71,-0.724,0.2233,2805344,4888109192.0,2.18930152584e+12,2.18930152584e+12
2022-05-25,'600519,贵州茅台,1755.51,1772.0,1747.0,1765.27,1760.0,-4.49,-0.2551,0.1782,2238869,3929477102.0,2.20526779988e+12,2.20526779988e+12
2022-05-24,'600519,贵州茅台,1760.0,1787.0,1755.5,1786.0,1781.0,-21.0,-1.1791,0.2177,2734222,4824599922.0,2.210908128e+12,2.210908128e+12
2022-05-23,'600519,贵州茅台,1781.0,1803.89,1772.0,1800.0,1800.01,-19.01,-1.0561,0.1764,2215713,3950856594.0,2.2372882818e+12,2.2372882818e+12
2022-05-20,'600519,贵州茅台,1800.01,1801.15,1752.0,1759.99,1756.0,44.01,2.5063,0.3339,4194960,7493460272.0,2.26116860198e+12,2.26116860198e+12
2022-05-19,'600519,贵州茅台,1756.0,1757.0,1739.0,1745.0,1761.0,-5.0,-0.2839,0.1574,1977626,3459059182.0,2.2058833368e+12,2.2058833368e+12
2022-05-18,'600519,贵州茅台,1761.0,1773.92,1743.02,1773.66,1768.0,-7.0,-0.3959,0.1978,2485044,4362486907.0,2.2121643258e+12,2.2121643258e+12
2022-05-17,'600519,贵州茅台,1768.0,1775.0,1755.0,1769.88,1758.0,10.0,0.5688,0.1604,2014474,3557048801.0,2.2209577104e+12,2.2209577104e+12
2022-05-16,'600519,贵州茅台,1758.0,1797.0,1742.67,1797.0,1778.24,-20.24,-1.1382,0.221,2776531,4881208653.0,2.2083957324e+12,2.2083957324e+12
2022-05-13,'600519,贵州茅台,1778.24,1797.94,1766.0,1780.0,1762.67,15.57,0.8833,0.165,2073052,3690141231.0,2.23382117587e+12,2.23382117587e+12
2022-05-12,'600519,贵州茅台,1762.67,1778.0,1750.0,1753.0,1768.0,-5.33,-0.3015,0.1754,2203823,3888480084.0,2.21426217613e+12,2.21426217613e+12
2022-05-11,'600519,贵州茅台,1768.0,1788.48,1752.0,1755.0,1766.19,1.81,0.1025,0.2413,3031267,5372950033.0,2.2209577104e+12,2.2209577104e+12
2022-05-10,'600519,贵州茅台,1766.19,1784.96,1705.01,1720.0,1752.0,14.19,0.8099,0.3194,4011919,7018451097.0,2.21868399238e+12,2.21868399238e+12
2022-05-09,'600519,贵州茅台,1752.0,1780.0,1738.0,1780.0,1793.0,-41.0,-2.2867,0.2416,3035182,5324616273.0,2.2008585456e+12,2.2008585456e+12
2022-05-06,'600519,贵州茅台,1793.0,1819.0,1781.0,1814.99,1837.0,-44.0,-2.3952,0.2276,2859618,5138176680.0,2.2523626554e+12,2.2523626554e+12
2022-05-05,'600519,贵州茅台,1837.0,1870.0,1828.98,1830.0,1828.38,8.62,0.4715,0.268,3366094,6235017580.0,2.3076353586e+12,2.3076353586e+12
2022-04-29,'600519,贵州茅台,1828.38,1849.0,1810.98,1836.0,1835.0,-6.62,-0.3608,0.2777,3488527,6384066537.0,2.29680693356e+12,2.29680693356e+12
2022-04-28,'600519,贵州茅台,1835.0,1845.0,1786.5,1793.0,1794.92,40.08,2.233,0.3503,4401006,8038681950.0,2.305122963e+12,2.305122963e+12
2022-04-27,'600519,贵州茅台,1794.92,1810.0,1767.12,1767.12,1732.48,62.44,3.6041,0.457,5740244,10289893014.0,2.25477455518e+12,2.25477455518e+12
2022-04-26,'600519,贵州茅台,1732.48,1748.98,1700.0,1703.33,1708.0,24.48,1.4333,0.3548,4456396,7692845226.0,2.17633756454e+12,2.17633756454e+12
2022-04-25,'600519,贵州茅台,1708.0,1776.5,1702.0,1750.0,1773.0,-65.0,-3.6661,0.4271,5365802,9352986852.0,2.1455858424e+12,2.1455858424e+12
2022-04-22,'600519,贵州茅台,1773.0,1787.88,1760.18,1763.0,1779.98,-6.98,-0.3921,0.2221,2789975,4955360846.0,2.2272386994e+12,2.2272386994e+12
2022-04-21,'600519,贵州茅台,1779.98,1806.0,1770.0,1790.2,1797.0,-17.02,-0.9471,0.2305,2895261,5160788004.0,2.23600696004e+12,2.23600696004e+12
2022-04-20,'600519,贵州茅台,1797.0,1820.0,1768.68,1801.69,1790.3,6.7,0.3742,0.1923,2415572,4342043328.0,2.2573874466e+12,2.2573874466e+12
2022-04-19,'600519,贵州茅台,1790.3,1832.99,1775.5,1800.0,1790.82,-0.52,-0.029,0.1927,2420476,4359851980.0,2.24897092134e+12,2.24897092134e+12
2022-04-18,'600519,贵州茅台,1790.82,1798.0,1768.0,1781.13,1805.99,-15.17,-0.84,0.1576,1979315,3525102977.0,2.2496241442e+12,2.2496241442e+12
2022-04-15,'600519,贵州茅台,1805.99,1818.0,1795.89,1802.2,1809.0,-3.01,-0.1664,0.1675,2104113,3800797635.0,2.26868066482e+12,2.26868066482e+12
2022-04-14,'600519,贵州茅台,1809.0,1835.9,1780.2,1788.0,1769.0,40.0,2.2612,0.2997,3764986,6834657201.0,2.2724618202e+12,2.2724618202e+12
2022-04-13,'600519,贵州茅台,1769.0,1795.0,1751.08,1767.0,1782.0,-13.0,-0.7295,0.248,3114766,5534915753.0,2.2222139082e+12,2.2222139082e+12
2022-04-12,'600519,贵州茅台,1782.0,1787.97,1708.0,1729.0,1720.0,62.0,3.6047,0.3314,4162956,7284546261.0,2.2385444796e+12,2.2385444796e+12
2022-04-11,'600519,贵州茅台,1720.0,1770.0,1706.03,1770.0,1784.0,-64.0,-3.5874,0.3492,4386359,7568782591.0,2.160660216e+12,2.160660216e+12
2022-04-08,'600519,贵州茅台,1784.0,1788.7,1766.54,1768.0,1765.0,19.0,1.0765,0.1826,2294132,4081618543.0,2.2410568752e+12,2.2410568752e+12
2022-04-07,'600519,贵州茅台,1765.0,1785.0,1750.1,1758.0,1765.0,0.0,0.0,0.1608,2019571,3568182341.0,2.217189117e+12,2.217189117e+12
2022-04-06,'600519,贵州茅台,1765.0,1788.73,1753.0,1753.0,1780.01,-15.01,-0.8433,0.2215,2781977,4910792426.0,2.217189117e+12,2.217189117e+12
2022-04-01,'600519,贵州茅台,1780.01,1793.0,1721.69,1729.94,1719.0,61.01,3.5492,0.3571,4486191,7936957252.0,2.23604464598e+12,2.23604464598e+12
2022-03-31,'600519,贵州茅台,1719.0,1738.6,1708.8,1720.0,1730.1,-11.1,-0.6416,0.2004,2517386,4338022922.0,2.1594040182e+12,2.1594040182e+12
2022-03-30,'600519,贵州茅台,1730.1,1730.1,1695.0,1698.0,1667.0,63.1,3.7852,0.3378,4243343,7276379091.0,2.17334781378e+12,2.17334781378e+12
2022-03-29,'600519,贵州茅台,1667.0,1691.5,1661.5,1661.5,1660.8,6.2,0.3733,0.2065,2593498,4343365464.0,2.0940817326e+12,2.0940817326e+12
2022-03-28,'600519,贵州茅台,1660.8,1664.8,1604.0,1625.0,1690.0,-29.2,-1.7278,0.4581,5754164,9392008017.0,2.08629330624e+12,2.08629330624e+12
2022-03-25,'600519,贵州茅台,1690.0,1734.0,1685.0,1712.0,1720.93,-30.93,-1.7973,0.2365,2970866,5054831352.0,2.122974282e+12,2.122974282e+12
2022-03-24,'600519,贵州茅台,1720.93,1740.0,1717.35,1738.0,1752.19,-31.26,-1.7841,0.2055,2581532,4457504430.0,2.16182847995e+12,2.16182847995e+12
2022-03-23,'600519,贵州茅台,1752.19,1770.0,1697.0,1705.0,1695.0,57.19,3.374,0.4622,5806739,10096341448.0,2.20109722318e+12,2.20109722318e+12
2022-03-22,'600519,贵州茅台,1695.0,1723.88,1686.33,1723.88,1704.3,-9.3,-0.5457,0.1676,2105404,3578291198.0,2.129255271e+12,2.129255271e+12
2022-03-21,'600519,贵州茅台,1704.3,1725.65,1695.01,1724.0,1707.79,-3.49,-0.2044,0.2219,2787716,4763083283.0,2.14093791054e+12,2.14093791054e+12
2022-03-18,'600519,贵州茅台,1707.79,1745.0,1692.28,1718.0,1720.15,-12.36,-0.7185,0.3053,3834868,6564085394.0,2.14532204086e+12,2.14532204086e+12
2022-03-17,'600519,贵州茅台,1720.15,1755.0,1711.66,1720.0,1674.95,45.2,2.6986,0.5441,6835196,11843531813.0,2.16084864567e+12,2.16084864567e+12
2022-03-16,'600519,贵州茅台,1674.95,1683.9,1593.0,1634.0,1603.0,71.95,4.4885,0.6177,7759281,12753010156.0,2.10406850511e+12,2.10406850511e+12
2022-03-15,'600519,贵州茅台,1603.0,1685.0,1603.0,1650.0,1700.0,-97.0,-5.7059,0.7089,8905587,14567142622.0,2.0136850734e+12,2.0136850734e+12
2022-03-14,'600519,贵州茅台,1700.0,1750.0,1700.0,1730.0,1769.01,-69.01,-3.9011,0.3901,4900661,8416841920.0,2.13553626e+12,2.13553626e+12
2022-03-11,'600519,贵州茅台,1769.01,1777.0,1718.08,1766.0,1794.43,-25.42,-1.4166,0.3799,4772677,8335618341.0,2.22222647018e+12,2.22222647018e+12
2022-03-10,'600519,贵州茅台,1794.43,1821.0,1791.0,1808.0,1779.18,15.25,0.8571,0.2903,3646178,6587438866.0,2.25415901825e+12,2.25415901825e+12
2022-03-09,'600519,贵州茅台,1779.18,1805.0,1721.11,1764.1,1753.2,25.98,1.4819,0.4492,5643442,10018590069.0,2.2350020018e+12,2.2350020018e+12
2022-03-08,'600519,贵州茅台,1753.2,1786.66,1732.0,1759.98,1707.0,46.2,2.7065,0.4555,5721546,10087484369.0,2.20236598296e+12,2.20236598296e+12
2022-03-07,'600519,贵州茅台,1707.0,1768.0,1703.8,1760.2,1780.5,-73.5,-4.1281,0.3913,4915581,8487507372.0,2.1443296446e+12,2.1443296446e+12
2022-03-04,'600519,贵州茅台,1780.5,1792.89,1755.1,1772.0,1800.0,-19.5,-1.0833,0.2472,3104703,5509157654.0,2.2366601829e+12,2.2366601829e+12
2022-03-03,'600519,贵州茅台,1800.0,1850.25,1794.0,1845.8,1844.88,-44.88,-2.4327,0.2511,3154693,5703580558.0,2.26115604e+12,2.26115604e+12
2022-03-02,'600519,贵州茅台,1844.88,1850.99,1825.0,1840.0,1858.48,-13.6,-0.7318,0.1598,2007448,3690612341.0,2.31753419726e+12,2.31753419726e+12
2022-03-01,'600519,贵州茅台,1858.48,1863.57,1802.0,1802.0,1790.4,68.08,3.8025,0.3772,4737930,8721229267.0,2.33461848734e+12,2.33461848734e+12
2022-02-28,'600519,贵州茅台,1790.4,1797.0,1767.0,1787.06,1799.06,-8.66,-0.4814,0.2302,2892303,5158148387.0,2.24909654112e+12,2.24909654112e+12
2022-02-25,'600519,贵州茅台,1799.06,1808.28,1775.0,1775.0,1764.11,34.95,1.9812,0.3103,3897913,6999524161.0,2.25997521407e+12,2.25997521407e+12
2022-02-24,'600519,贵州茅台,1764.11,1813.99,1748.1,1808.0,1827.01,-62.9,-3.4428,0.5203,6535925,11578557075.0,2.21607110096e+12,2.21607110096e+12
2022-02-23,'600519,贵州茅台,1827.01,1834.0,1800.08,1811.41,1807.87,19.14,1.0587,0.2238,2811161,5118197820.0,2.29508594258e+12,2.29508594258e+12
2022-02-22,'600519,贵州茅台,1807.87,1861.0,1800.02,1860.01,1876.99,-69.12,-3.6825,0.4163,5229881,9473992638.0,2.27104231669e+12,2.27104231669e+12
2022-02-21,'600519,贵州茅台,1876.99,1906.9,1868.95,1900.0,1907.0,-30.01,-1.5737,0.1657,2081573,3920377358.0,2.35787070862e+12,2.35787070862e+12
2022-02-18,'600519,贵州茅台,1907.0,1907.98,1865.66,1877.63,1886.99,20.01,1.0604,0.1543,1938549,3670339742.0,2.3955692046e+12,2.3955692046e+12
2022-02-17,'600519,贵州茅台,1886.99,1911.48,1881.0,1900.61,1892.55,-5.56,-0.2938,0.145,1821366,3450265032.0,2.37043268662e+12,2.37043268662e+12
2022-02-16,'600519,贵州茅台,1892.55,1907.0,1888.0,1900.0,1890.62,1.93,0.1021,0.1161,1458685,2769034316.0,2.37741714639e+12,2.37741714639e+12
2022-02-15,'600519,贵州茅台,1890.62,1911.0,1859.0,1868.8,1868.67,21.95,1.1746,0.2158,2710586,5131842112.0,2.37499268464e+12,2.37499268464e+12
2022-02-14,'600519,贵州茅台,1868.67,1877.0,1837.31,1840.0,1849.97,18.7,1.0108,0.1608,2019587,3762313349.0,2.34741914293e+12,2.34741914293e+12
2022-02-11,'600519,贵州茅台,1849.97,1900.79,1841.0,1857.0,1873.0,-23.03,-1.2296,0.2686,3374649,6296909575.0,2.32392824407e+12,2.32392824407e+12
2022-02-10,'600519,贵州茅台,1873.0,1905.9,1857.39,1900.0,1895.98,-22.98,-1.212,0.1833,2303183,4315456868.0,2.3528584794e+12,2.3528584794e+12
2022-02-09,'600519,贵州茅台,1895.98,1908.0,1826.97,1839.09,1839.0,56.98,3.0984,0.2697,3388479,6346699784.0,2.38172590484e+12,2.38172590484e+12
2022-02-08,'600519,贵州茅台,1839.0,1872.87,1790.0,1868.88,1867.96,-28.96,-1.5504,0.3321,4171306,7585130459.0,2.3101477542e+12,2.3101477542e+12
2022-02-07,'600519,贵州茅台,1867.96,1913.56,1850.0,1900.99,1887.0,-19.04,-1.009,0.2798,3515042,6601799703.0,2.34652724249e+12,2.34652724249e+12
2022-01-28,'600519,贵州茅台,1887.0,1968.0,1880.01,1955.0,1965.0,-78.0,-3.9695,0.3265,4102011,7889492895.0,2.3704452486e+12,2.3704452486e+12
2022-01-27,'600519,贵州茅台,1965.0,2010.82,1952.0,2001.01,1955.0,10.0,0.5115,0.3396,4266516,8450329058.0,2.468428677e+12,2.468428677e+12
2022-01-26,'600519,贵州茅台,1955.0,1969.0,1919.0,1942.04,1943.0,12.0,0.6176,0.1903,2390513,4655706528.0,2.455866699e+12,2.455866699e+12
2022-01-25,'600519,贵州茅台,1943.0,1966.0,1931.0,1943.0,1950.2,-7.2,-0.3692,0.2031,2551012,4971078498.0,2.4407923254e+12,2.4407923254e+12
2022-01-24,'600519,贵州茅台,1950.2,1984.0,1931.44,1955.0,1984.99,-34.79,-1.7527,0.1909,2398580,4685441775.0,2.44983694956e+12,2.44983694956e+12
2022-01-21,'600519,贵州茅台,1984.99,1993.49,1951.01,1960.0,1969.52,15.47,0.7855,0.2453,3081258,6091427695.0,2.49354007102e+12,2.49354007102e+12
2022-01-20,'600519,贵州茅台,1969.52,1979.99,1916.0,1916.0,1912.0,57.52,3.0084,0.2708,3401391,6665294954.0,2.47410669106e+12,2.47410669106e+12
2022-01-19,'600519,贵州茅台,1912.0,1919.0,1888.88,1919.0,1892.27,19.73,1.0427,0.2099,2637094,5026993463.0,2.4018501936e+12,2.4018501936e+12
2022-01-18,'600519,贵州茅台,1892.27,1908.85,1852.0,1861.68,1861.61,30.66,1.647,0.2485,3121577,5906705861.0,2.37706541101e+12,2.37706541101e+12
2022-01-17,'600519,贵州茅台,1861.61,1878.3,1835.34,1868.0,1867.0,-5.39,-0.2887,0.2178,2735382,5074077665.0,2.33855038646e+12,2.33855038646e+12
2022-01-14,'600519,贵州茅台,1867.0,1893.0,1863.0,1877.39,1877.39,-10.39,-0.5534,0.2334,2932164,5506186026.0,2.3453212926e+12,2.3453212926e+12
2022-01-13,'600519,贵州茅台,1877.39,1967.99,1865.56,1964.82,1967.0,-89.61,-4.5557,0.4517,5674735,10781720544.0,2.35837318774e+12,2.35837318774e+12
2022-01-12,'600519,贵州茅台,1967.0,1978.8,1948.0,1948.0,1940.55,26.45,1.363,0.2187,2747410,5384359628.0,2.4709410726e+12,2.4709410726e+12
2022-01-11,'600519,贵州茅台,1940.55,1965.0,1931.17,1948.0,1966.0,-25.45,-1.2945,0.1773,2227664,4332180604.0,2.43771464079e+12,2.43771464079e+12
2022-01-10,'600519,贵州茅台,1966.0,1977.0,1917.55,1928.01,1942.0,24.0,1.2358,0.2358,2962670,5792738145.0,2.4696848748e+12,2.4696848748e+12
2022-01-07,'600519,贵州茅台,1942.0,1988.88,1939.32,1975.0,1982.22,-40.22,-2.029,0.2374,2981669,5831695311.0,2.4395361276e+12,2.4395361276e+12
2022-01-06,'600519,贵州茅台,1982.22,2036.0,1938.51,2022.01,2024.0,-41.78,-2.0642,0.4123,5179475,10226933847.0,2.49006040312e+12,2.49006040312e+12
2022-01-05,'600519,贵州茅台,2024.0,2065.0,2018.0,2045.0,2051.23,-27.23,-1.3275,0.226,2839551,5774992117.0,2.5425443472e+12,2.5425443472e+12
2022-01-04,'600519,贵州茅台,2051.23,2068.95,2014.0,2055.0,2050.0,1.23,0.06,0.2694,3384262,6913653122.0,2.57675061329e+12,2.57675061329e+12
2021-12-31,'600519,贵州茅台,2050.0,2072.98,2028.0,2070.0,2075.0,-25.0,-1.2048,0.2361,2966491,6061415344.0,2.57520549e+12,2.57520549e+12
2021-12-30,'600519,贵州茅台,2075.0,2088.98,2028.0,2041.0,2041.0,34.0,1.6659,0.2807,3526136,7272866657.0,2.606610435e+12,2.606610435e+12
2021-12-29,'600519,贵州茅台,2041.0,2154.25,2041.0,2150.0,2138.18,-97.18,-4.545,0.4303,5404902,11195625154.0,2.5638997098e+12,2.5638997098e+12
