日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2022-06-23,'601658,邮储银行,5.17,5.19,5.14,5.16,5.16,0.01,0.1938,1.4722,165980817,857128190.0,4.77625112518e+11,58288965531.1
2022-06-22,'601658,邮储银行,5.16,5.27,5.14,5.26,5.27,-0.11,-2.0873,1.3719,154674271,803146808.0,4.76701272842e+11,58176220916.9
2022-06-21,'601658,邮储银行,5.27,5.27,5.13,5.15,5.14,0.13,2.5292,1.8594,209634675,1097590966.0,4.86863509278e+11,59416411672.9
2022-06-20,'601658,邮储银行,5.14,5.2,5.12,5.19,5.19,-0.05,-0.9634,1.6739,188724058,971374804.0,4.7485359349e+11,57950731688.5
2022-06-17,'601658,邮储银行,5.19,5.23,5.16,5.2,5.21,-0.02,-0.3839,0.8991,101368237,526526659.0,4.7947279187e+11,58514454759.4
2022-06-16,'601658,邮储银行,5.21,5.31,5.2,5.28,5.27,-0.06,-1.1385,1.2455,140425753,736567535.0,4.81320471222e+11,58739943987.8
2022-06-15,'601658,邮储银行,5.27,5.36,5.17,5.2,5.2,0.07,1.3462,2.2278,251176191,1329624942.0,4.86863509278e+11,59416411672.9
2022-06-14,'601658,邮储银行,5.2,5.2,5.07,5.09,5.13,0.07,1.3645,1.419,159989102,823465780.0,4.80396631546e+11,58627199373.6
2022-06-13,'601658,邮储银行,5.13,5.23,5.08,5.22,5.26,-0.13,-2.4715,1.8856,212592769,1089145572.0,4.73929753814e+11,57837987074.3
2022-06-10,'601658,邮储银行,5.26,5.27,5.2,5.22,5.24,0.02,0.3817,1.1603,130818674,684452479.0,4.85939669602e+11,59303667058.7
2022-06-09,'601658,邮储银行,5.24,5.26,5.14,5.15,5.16,0.08,1.5504,1.5208,171465191,895318360.0,4.8409199025e+11,59078177830.3
2022-06-08,'601658,邮储银行,5.16,5.16,5.11,5.15,5.14,0.02,0.3891,1.2598,142037945,729959115.0,4.76701272842e+11,58176220916.9
2022-06-07,'601658,邮储银行,5.14,5.14,5.01,5.04,5.05,0.09,1.7822,1.8144,204560860,1042681357.0,4.7485359349e+11,57950731688.5
2022-06-06,'601658,邮储银行,5.05,5.12,5.02,5.11,5.12,-0.07,-1.3672,2.4046,271108629,1367385778.0,4.66539036405e+11,56936030160.9
2022-06-02,'601658,邮储银行,5.12,5.16,5.09,5.14,5.17,-0.05,-0.9671,1.0819,121974928,624362626.0,4.73005914138e+11,57725242460.2
2022-06-01,'601658,邮储银行,5.17,5.23,5.15,5.23,5.25,-0.08,-1.5238,1.3238,149246256,772773027.0,4.77625112518e+11,58288965531.1
2022-05-31,'601658,邮储银行,5.25,5.28,5.2,5.22,5.23,0.02,0.3824,1.1487,129511959,678495182.0,4.85015829926e+11,59190922444.5
2022-05-30,'601658,邮储银行,5.23,5.36,5.21,5.34,5.32,-0.09,-1.6917,0.9584,108057242,568878221.0,4.83168150574e+11,58965433216.1
2022-05-27,'601658,邮储银行,5.32,5.4,5.3,5.39,5.36,-0.04,-0.7463,0.7973,89896135,479462506.0,4.91482707659e+11,59980134743.8
2022-05-26,'601658,邮储银行,5.36,5.38,5.26,5.29,5.29,0.07,1.3233,0.8664,97684904,520215412.0,4.95178066363e+11,60431113200.5
2022-05-25,'601658,邮储银行,5.29,5.32,5.22,5.23,5.23,0.06,1.1472,0.8905,100398386,530017250.0,4.8871118863e+11,59641900901.2
2022-05-24,'601658,邮储银行,5.23,5.28,5.21,5.23,5.22,0.01,0.1916,1.137,128189681,672564749.0,4.83168150574e+11,58965433216.1
2022-05-23,'601658,邮储银行,5.22,5.27,5.19,5.26,5.28,-0.06,-1.1364,0.9738,109794542,574003861.0,4.82244310898e+11,58852688602.0
2022-05-20,'601658,邮储银行,5.28,5.3,5.14,5.17,5.17,0.11,2.1277,1.3899,156705465,821457149.0,4.87787348954e+11,59529156287.0
2022-05-19,'601658,邮储银行,5.17,5.19,5.01,5.17,5.24,-0.07,-1.3359,1.4655,165223196,845961896.0,4.77625112518e+11,58288965531.1
2022-05-18,'601658,邮储银行,5.24,5.28,5.19,5.27,5.26,-0.02,-0.3802,1.2617,142248636,741790525.0,4.8409199025e+11,59078177830.3
2022-05-17,'601658,邮储银行,5.26,5.31,5.18,5.27,5.25,0.01,0.1905,1.3329,150280098,789876863.0,4.85939669602e+11,59303667058.7
2022-05-16,'601658,邮储银行,5.25,5.3,5.2,5.29,5.28,-0.03,-0.5682,1.0195,114943587,600367646.0,4.85015829926e+11,59190922444.5
2022-05-13,'601658,邮储银行,5.28,5.34,5.24,5.25,5.25,0.03,0.5714,1.0633,119877342,634476361.0,4.87787348954e+11,59529156287.0
2022-05-12,'601658,邮储银行,5.25,5.35,5.2,5.33,5.35,-0.1,-1.8692,1.3076,147425899,774580603.0,4.85015829926e+11,59190922444.5
2022-05-11,'601658,邮储银行,5.35,5.44,5.31,5.4,5.42,-0.07,-1.2915,1.2259,138214907,740732939.0,4.94254226687e+11,60318368586.3
2022-05-10,'601658,邮储银行,5.42,5.47,5.2,5.29,5.34,0.08,1.4981,1.2536,141336672,753643496.0,5.00721104419e+11,61107580885.6
2022-05-09,'601658,邮储银行,5.34,5.45,5.31,5.43,5.47,-0.13,-2.3766,0.925,104286386,558035333.0,4.93330387011e+11,60205623972.1
2022-05-06,'601658,邮储银行,5.47,5.59,5.46,5.55,5.6,-0.13,-2.3214,0.9998,112717448,621528316.0,5.05340302799e+11,61671303956.5
2022-05-05,'601658,邮储银行,5.6,5.66,5.54,5.57,5.41,0.19,3.512,2.4423,275354085,1540864230.0,5.17350218588e+11,63136983940.8
2022-04-29,'601658,邮储银行,5.41,5.47,5.28,5.47,5.48,-0.07,-1.2774,1.7883,201624790,1080973357.0,4.99797264743e+11,60994836271.4
2022-04-28,'601658,邮储银行,5.48,5.49,5.28,5.32,5.32,0.16,3.0075,1.3684,154282346,834912523.0,5.06264142475e+11,61784048570.6
2022-04-27,'601658,邮储银行,5.32,5.41,5.27,5.31,5.34,-0.02,-0.3745,1.3789,155465540,828759955.0,4.91482707659e+11,59980134743.8
2022-04-26,'601658,邮储银行,5.34,5.48,5.32,5.44,5.44,-0.1,-1.8382,1.4264,160822831,866952636.0,4.93330387011e+11,60205623972.1
2022-04-25,'601658,邮储银行,5.44,5.65,5.42,5.51,5.6,-0.16,-2.8571,1.8542,209054367,1157027931.0,5.02568783771e+11,61333070113.9
2022-04-22,'601658,邮储银行,5.6,5.65,5.43,5.43,5.46,0.14,2.5641,1.5199,171363704,955735792.0,5.17350218588e+11,63136983940.8
2022-04-21,'601658,邮储银行,5.46,5.61,5.44,5.5,5.52,-0.06,-1.087,1.0862,122461136,677525573.0,5.04416463123e+11,61558559342.3
2022-04-20,'601658,邮储银行,5.52,5.63,5.51,5.6,5.6,-0.08,-1.4286,0.8227,92759539,515516624.0,5.0995950118e+11,62235027027.4
2022-04-19,'601658,邮储银行,5.6,5.66,5.48,5.5,5.48,0.12,2.1898,1.6979,191432733,1067093405.0,5.17350218588e+11,63136983940.8
2022-04-18,'601658,邮储银行,5.48,5.63,5.43,5.6,5.69,-0.21,-3.6907,1.9814,223397266,1232216247.0,5.06264142475e+11,61784048570.6
2022-04-15,'601658,邮储银行,5.69,5.77,5.47,5.52,5.56,0.13,2.3381,2.2183,250098338,1404096782.0,5.25664775672e+11,64151685468.4
2022-04-14,'601658,邮储银行,5.56,5.8,5.48,5.74,5.66,-0.1,-1.7668,2.1481,242191626,1353950278.0,5.13654859884e+11,62686005484.1
2022-04-13,'601658,邮储银行,5.66,5.77,5.64,5.66,5.65,0.01,0.177,1.1775,132751924,756973560.0,5.22893256644e+11,63813451625.9
2022-04-12,'601658,邮储银行,5.65,5.74,5.59,5.69,5.67,-0.02,-0.3527,1.5461,174309345,986305450.0,5.21969416968e+11,63700707011.7
2022-04-11,'601658,邮储银行,5.67,5.75,5.63,5.73,5.74,-0.07,-1.2195,1.0252,115588204,657944624.0,5.2381709632e+11,63926196240.1
2022-04-08,'601658,邮储银行,5.74,5.76,5.64,5.71,5.71,0.03,0.5254,1.246,140484517,801123748.0,5.30283974053e+11,64715408539.3
2022-04-07,'601658,邮储银行,5.71,5.78,5.66,5.68,5.73,-0.02,-0.349,1.8317,206509676,1183549755.0,5.27512455025e+11,64377174696.8
2022-04-06,'601658,邮储银行,5.73,5.76,5.56,5.59,5.64,0.09,1.5957,2.1764,245379807,1397885689.0,5.29360134377e+11,64602663925.1
2022-04-01,'601658,邮储银行,5.64,5.66,5.36,5.37,5.39,0.25,4.6382,2.5716,289931254,1607497673.0,5.21045577292e+11,63587962397.5
2022-03-31,'601658,邮储银行,5.39,5.43,5.24,5.3,5.4,-0.01,-0.1852,2.0651,232830624,1248764266.0,4.97949585391e+11,60769347043.0
2022-03-30,'601658,邮储银行,5.4,5.42,5.31,5.37,5.35,0.05,0.9346,1.1429,128854357,691911932.0,4.98873425067e+11,60882091657.2
2022-03-29,'601658,邮储银行,5.35,5.37,5.24,5.26,5.26,0.09,1.711,0.9609,108334865,576229602.0,4.94254226687e+11,60318368586.3
2022-03-28,'601658,邮储银行,5.26,5.28,5.13,5.15,5.2,0.06,1.1538,1.1723,132173871,690455779.0,4.85939669602e+11,59303667058.7
2022-03-25,'601658,邮储银行,5.2,5.32,5.19,5.28,5.28,-0.08,-1.5152,1.1196,126228167,661855215.0,4.80396631546e+11,58627199373.6
2022-03-24,'601658,邮储银行,5.28,5.35,5.19,5.22,5.24,0.04,0.7634,1.0871,122569495,649851740.0,4.87787348954e+11,59529156287.0
2022-03-23,'601658,邮储银行,5.24,5.29,5.2,5.24,5.27,-0.03,-0.5693,1.0871,122569957,641925462.0,4.8409199025e+11,59078177830.3
2022-03-22,'601658,邮储银行,5.27,5.29,5.12,5.13,5.14,0.13,2.5292,1.0912,123029421,642522124.0,4.86863509278e+11,59416411672.9
2022-03-21,'601658,邮储银行,5.14,5.27,5.08,5.19,5.14,0.0,0.0,1.7044,192156966,993261139.0,4.7485359349e+11,57950731688.5
2022-03-18,'601658,邮储银行,5.14,5.27,5.1,5.13,5.12,0.02,0.3906,2.6006,293199291,1518174843.0,4.7485359349e+11,57950731688.5
2022-03-17,'601658,邮储银行,5.12,5.21,5.08,5.15,5.06,0.06,1.1858,1.9585,220806655,1134505994.0,4.73005914138e+11,57725242460.2
2022-03-16,'601658,邮储银行,5.06,5.09,4.81,4.97,4.89,0.17,3.4765,1.98,223237809,1105856716.0,4.67462876081e+11,57048774775.1
2022-03-15,'601658,邮储银行,4.89,5.18,4.85,5.18,5.19,-0.3,-5.7803,2.8373,319894506,1593589038.0,4.51757601588e+11,55132116334.0
2022-03-14,'601658,邮储银行,5.19,5.34,5.18,5.28,5.36,-0.17,-3.1716,1.2851,144886005,761120588.0,4.7947279187e+11,58514454759.4
2022-03-11,'601658,邮储银行,5.36,5.38,5.18,5.3,5.41,-0.05,-0.9242,1.5961,179950950,952106194.0,4.95178066363e+11,60431113200.5
2022-03-10,'601658,邮储银行,5.41,5.56,5.35,5.54,5.47,-0.06,-1.0969,1.6521,186261998,1013015345.0,4.99797264743e+11,60994836271.4
2022-03-09,'601658,邮储银行,5.47,5.67,5.28,5.63,5.6,-0.13,-2.3214,1.5276,172224806,946381996.0,5.05340302799e+11,61671303956.5
2022-03-08,'601658,邮储银行,5.6,5.81,5.58,5.71,5.74,-0.14,-2.439,1.3096,147655903,841716735.0,5.17350218588e+11,63136983940.8
2022-03-07,'601658,邮储银行,5.74,5.87,5.7,5.76,5.8,-0.06,-1.0345,1.1744,132404978,763433623.0,5.30283974053e+11,64715408539.3
2022-03-04,'601658,邮储银行,5.8,5.83,5.67,5.77,5.81,-0.01,-0.1721,1.2374,139506795,805358938.0,5.35827012109e+11,65391876224.4
2022-03-03,'601658,邮储银行,5.81,5.83,5.68,5.71,5.66,0.15,2.6502,1.2858,144962859,838883785.0,5.36750851785e+11,65504620838.6
2022-03-02,'601658,邮储银行,5.66,5.75,5.61,5.62,5.67,-0.01,-0.1764,1.1149,125697413,715475937.0,5.22893256644e+11,63813451625.9
2022-03-01,'601658,邮储银行,5.67,5.7,5.5,5.52,5.58,0.09,1.6129,1.4282,161019999,900276152.0,5.2381709632e+11,63926196240.1
2022-02-28,'601658,邮储银行,5.58,5.58,5.46,5.53,5.54,0.04,0.722,1.1235,126671668,701294422.0,5.15502539236e+11,62911494712.4
2022-02-25,'601658,邮储银行,5.54,5.62,5.49,5.59,5.55,-0.01,-0.1802,1.1296,127353465,705708149.0,5.11807180532e+11,62460516255.7
2022-02-24,'601658,邮储银行,5.55,5.65,5.53,5.63,5.64,-0.09,-1.5957,1.2107,136494486,762539057.0,5.12731020208e+11,62573260869.9
2022-02-23,'601658,邮储银行,5.64,5.74,5.61,5.7,5.71,-0.07,-1.2259,1.2047,135824894,767778460.0,5.21045577292e+11,63587962397.5
2022-02-22,'601658,邮储银行,5.71,5.76,5.65,5.67,5.71,0.0,0.0,0.8089,91198993,519500804.0,5.27512455025e+11,64377174696.8
2022-02-21,'601658,邮储银行,5.71,5.77,5.62,5.76,5.79,-0.08,-1.3817,1.2283,138486916,786561627.0,5.27512455025e+11,64377174696.8
2022-02-18,'601658,邮储银行,5.79,5.81,5.68,5.69,5.72,0.07,1.2238,0.8871,100013013,575817400.0,5.34903172433e+11,65279131610.2
2022-02-17,'601658,邮储银行,5.72,5.81,5.67,5.72,5.7,0.02,0.3509,0.9264,104448208,600219968.0,5.28436294701e+11,64489919311.0
2022-02-16,'601658,邮储银行,5.7,5.73,5.6,5.66,5.64,0.06,1.0638,1.3722,154711450,879278126.0,5.26588615348e+11,64264430082.6
2022-02-15,'601658,邮储银行,5.64,5.88,5.59,5.83,5.84,-0.2,-3.4247,2.4785,279434474,1587126257.0,5.21045577292e+11,63587962397.5
2022-02-14,'601658,邮储银行,5.84,6.05,5.81,6.02,6.02,-0.18,-2.99,1.5249,171923345,1013032184.0,5.39522370813e+11,65842854681.1
2022-02-11,'601658,邮储银行,6.02,6.09,5.89,5.93,5.94,0.08,1.3468,1.6566,186772861,1126072959.0,5.56151484982e+11,67872257736.4
2022-02-10,'601658,邮储银行,5.94,5.95,5.81,5.87,5.88,0.06,1.0204,0.8752,98675260,582190501.0,5.48760767574e+11,66970300822.9
2022-02-09,'601658,邮储银行,5.88,5.99,5.85,5.9,5.89,-0.01,-0.1698,1.3709,154563395,915459759.0,5.43217729517e+11,66293833137.8
2022-02-08,'601658,邮储银行,5.89,5.94,5.79,5.79,5.79,0.1,1.7271,1.6351,184344631,1083644939.0,5.44141569193e+11,66406577752.0
2022-02-07,'601658,邮储银行,5.79,5.89,5.7,5.7,5.62,0.17,3.0249,1.4783,166672671,964748950.0,5.34903172433e+11,65279131610.2
2022-01-28,'601658,邮储银行,5.62,5.75,5.57,5.66,5.65,-0.03,-0.531,1.0104,113921317,646422017.0,5.1919789794e+11,63362473169.2
2022-01-27,'601658,邮储银行,5.65,5.72,5.61,5.72,5.72,-0.07,-1.2238,0.8643,97449116,552833850.0,5.21969416968e+11,63700707011.7
2022-01-26,'601658,邮储银行,5.72,5.75,5.65,5.68,5.69,0.03,0.5272,0.748,84335595,481317978.0,5.28436294701e+11,64489919311.0
2022-01-25,'601658,邮储银行,5.69,5.82,5.66,5.71,5.73,-0.04,-0.6981,1.2957,146082417,840781351.0,5.25664775672e+11,64151685468.4
2022-01-24,'601658,邮储银行,5.73,5.84,5.67,5.74,5.74,-0.01,-0.1742,1.1933,134537841,772294313.0,5.29360134377e+11,64602663925.1
2022-01-21,'601658,邮储银行,5.74,5.79,5.68,5.75,5.78,-0.04,-0.692,1.5434,174008756,997320946.0,5.30283974053e+11,64715408539.3
2022-01-20,'601658,邮储银行,5.78,5.83,5.61,5.65,5.65,0.13,2.3009,2.2674,255633060,1473105455.0,5.33979332757e+11,65166386996.0
2022-01-19,'601658,邮储银行,5.65,5.67,5.59,5.63,5.63,0.02,0.3552,0.9601,108242261,609802029.0,5.21969416968e+11,63700707011.7
2022-01-18,'601658,邮储银行,5.63,5.67,5.5,5.52,5.52,0.11,1.9928,1.6004,180439540,1010697538.0,5.20121737616e+11,63475217783.3
2022-01-17,'601658,邮储银行,5.52,5.57,5.41,5.51,5.5,0.02,0.3636,1.3871,156391958,856865514.0,5.0995950118e+11,62235027027.4
2022-01-14,'601658,邮储银行,5.5,5.63,5.45,5.62,5.64,-0.14,-2.4823,1.6116,181702593,1000722833.0,5.08111821828e+11,62009537799.0
2022-01-13,'601658,邮储银行,5.64,5.72,5.55,5.56,5.6,0.04,0.7143,1.0952,123475176,696964535.0,5.21045577292e+11,63587962397.5
2022-01-12,'601658,邮储银行,5.6,5.65,5.54,5.63,5.63,-0.03,-0.5329,1.3132,148058623,828270235.0,5.17350218588e+11,63136983940.8
2022-01-11,'601658,邮储银行,5.63,5.73,5.53,5.63,5.6,0.03,0.5357,2.0557,231772865,1307988969.0,5.20121737616e+11,63475217783.3
2022-01-10,'601658,邮储银行,5.6,5.63,5.46,5.53,5.52,0.08,1.4493,2.1525,242682515,1346148022.0,5.17350218588e+11,63136983940.8
2022-01-07,'601658,邮储银行,5.52,5.53,5.29,5.29,5.28,0.24,4.5455,2.5494,287432511,1567801057.0,5.0995950118e+11,62235027027.4
2022-01-06,'601658,邮储银行,5.28,5.37,5.26,5.35,5.32,-0.04,-0.7519,1.0884,122707590,650854289.0,4.87787348954e+11,59529156287.0
2022-01-05,'601658,邮储银行,5.32,5.32,5.14,5.16,5.16,0.16,3.1008,1.9309,217698405,1143805315.0,4.91482707659e+11,59980134743.8
2022-01-04,'601658,邮储银行,5.16,5.17,5.08,5.11,5.1,0.06,1.1765,1.0163,114587296,587428710.0,4.76701272842e+11,58176220916.9
2021-12-31,'601658,邮储银行,5.1,5.15,5.08,5.11,5.11,-0.01,-0.1957,0.9607,108318819,552760027.0,4.71158234786e+11,57499753231.8
2021-12-30,'601658,邮储银行,5.11,5.16,5.08,5.14,5.14,-0.03,-0.5837,1.0857,122403994,626073646.0,4.72082074462e+11,57612497846.0
2021-12-29,'601658,邮储银行,5.14,5.21,5.12,5.2,5.2,-0.06,-1.1538,0.9242,104196500,537399572.0,4.7485359349e+11,57950731688.5
2021-12-28,'601658,邮储银行,5.2,5.24,5.16,5.22,5.22,-0.02,-0.3831,0.8634,97343446,505118312.0,4.80396631546e+11,58627199373.6
2021-12-27,'601658,邮储银行,5.22,5.3,5.2,5.29,5.28,-0.06,-1.1364,0.6232,70262261,368891088.0,4.82244310898e+11,58852688602.0
2021-12-24,'601658,邮储银行,5.28,5.32,5.26,5.3,5.3,-0.02,-0.3774,0.6635,74809230,395445996.0,4.87787348954e+11,59529156287.0
2021-12-23,'601658,邮储银行,5.3,5.31,5.26,5.27,5.26,0.04,0.7605,0.6324,71297934,376814272.0,4.89635028306e+11,59754645515.4
2021-12-22,'601658,邮储银行,5.26,5.33,5.25,5.32,5.32,-0.06,-1.1278,0.8868,99985316,527422892.0,4.85939669602e+11,59303667058.7
2021-12-21,'601658,邮储银行,5.32,5.36,5.26,5.28,5.27,0.05,0.9488,0.6687,75388495,400362873.0,4.91482707659e+11,59980134743.8
2021-12-20,'601658,邮储银行,5.27,5.3,5.25,5.26,5.28,-0.01,-0.1894,0.4753,53582056,282461240.0,4.86863509278e+11,59416411672.9
2021-12-17,'601658,邮储银行,5.28,5.35,5.27,5.33,5.33,-0.05,-0.9381,0.6492,73194217,388083819.0,4.87787348954e+11,59529156287.0
2021-12-16,'601658,邮储银行,5.33,5.36,5.26,5.32,5.29,0.04,0.7561,0.9427,106289460,565361547.0,4.92406547335e+11,60092879357.9
2021-12-15,'601658,邮储银行,5.29,5.31,5.17,5.19,5.21,0.08,1.5355,1.2281,138458248,727566623.0,4.8871118863e+11,59641900901.2
2021-12-14,'601658,邮储银行,5.21,5.29,5.15,5.26,5.28,-0.07,-1.3258,1.3109,147794263,767484048.0,4.81320471222e+11,58739943987.8
2021-12-13,'601658,邮储银行,5.28,5.38,5.28,5.3,5.29,-0.01,-0.189,1.358,153102484,816181629.0,4.87787348954e+11,59529156287.0
2021-12-10,'601658,邮储银行,5.29,5.35,5.25,5.3,5.35,-0.06,-1.1215,1.0174,114703245,606771377.0,4.8871118863e+11,59641900901.2
2021-12-09,'601658,邮储银行,5.35,5.38,5.27,5.29,5.29,0.06,1.1342,1.278,144085858,768332351.0,4.94254226687e+11,60318368586.3
2021-12-08,'601658,邮储银行,5.29,5.38,5.26,5.37,5.37,-0.08,-1.4898,1.2827,144618694,765161340.0,4.8871118863e+11,59641900901.2
2021-12-07,'601658,邮储银行,5.37,5.42,5.3,5.34,5.29,0.08,1.5123,1.7524,197572002,1060098926.0,4.96101906039e+11,60543857814.7
2021-12-06,'601658,邮储银行,5.29,5.4,5.26,5.27,5.25,0.04,0.7619,1.1739,132347128,705172197.0,4.8871118863e+11,59641900901.2
2021-12-03,'601658,邮储银行,5.25,5.28,5.17,5.27,5.27,-0.02,-0.3795,0.9064,102186312,533656544.0,4.85015829926e+11,59190922444.5
2021-12-02,'601658,邮储银行,5.27,5.3,5.16,5.19,5.2,0.07,1.3462,1.1784,132858867,697071796.0,4.86863509278e+11,59416411672.9
