日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2022-08-19,'399300,沪深300,4151.0738,4185.6579,4151.0738,4174.5458,4180.0996,-29.0258,-0.6944,,11740297800,2.62494128152e+11,,
2022-08-18,'399300,沪深300,4180.0996,4211.9141,4173.541,4205.7851,4216.9586,-36.859,-0.8741,,10105265000,2.3311549139e+11,,
2022-08-17,'399300,沪深300,4216.9586,4222.7866,4155.1734,4182.5668,4177.837,39.1216,0.9364,,11286465900,2.52044325052e+11,,
2022-08-16,'399300,沪深300,4177.837,4208.8006,4170.5197,4190.5269,4185.6794,-7.8424,-0.1874,,9390613900,2.33818584732e+11,,
2022-08-15,'399300,沪深300,4185.6794,4219.9183,4174.3,4180.0006,4191.152,-5.4726,-0.1306,,10589849500,2.45539800985e+11,,
2022-08-12,'399300,沪深300,4191.152,4202.4663,4175.0501,4185.4203,4193.5428,-2.3908,-0.057,,10680829500,2.19208055255e+11,,
2022-08-11,'399300,沪深300,4193.5428,4193.8115,4116.0558,4130.741,4109.7373,83.8055,2.0392,,12138505100,2.69630998407e+11,,
2022-08-10,'399300,沪深300,4109.7373,4160.7871,4092.5455,4149.2071,4156.2907,-46.5534,-1.1201,,8556583900,2.1744736847e+11,,
2022-08-09,'399300,沪深300,4156.2907,4161.8086,4131.4252,4143.666,4148.0746,8.2161,0.1981,,8413695900,2.1422369226e+11,,
2022-08-08,'399300,沪深300,4148.0746,4155.7301,4135.0809,4142.1111,4156.9111,-8.8365,-0.2126,,9020813800,2.24080812055e+11,,
2022-08-05,'399300,沪深300,4156.9111,4159.485,4097.8625,4109.6287,4101.5367,55.3744,1.3501,,10257100400,2.47325902015e+11,,
2022-08-04,'399300,沪深300,4101.5367,4108.1591,4064.6594,4089.4419,4066.9754,34.5613,0.8498,,8953264400,2.16898674902e+11,,
2022-08-03,'399300,沪深300,4066.9754,4150.9804,4058.1792,4114.8251,4107.024,-40.0486,-0.9751,,11666612400,2.68695834765e+11,,
